atlas	K	train_data	train_sess	test_data	test_sess	model_type	group_map_name	subj_num	indiv_test_kappa	homo_indiv	task_name	test_run	train_smooth	test_smooth	test_type	strength	spatial_w
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	102816		0.058341604	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	103111		0.03111151	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	103212		0.052403335	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	103414		0.061084397	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	103818		0.10147239	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	104820		0.090647876	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	105216		0.0800506	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	105923		0.12725665	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	106319		0.16524097	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	108121		0.08609936	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	108222		0.066886835	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	113316		0.06941882	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	123723		0.038714483	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	127226		0.059400644	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	127933		0.11355564	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	128026		0.07316174	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	128127		0.053563308	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	128632		0.1329262	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	128935		0.040420383	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	129331		0.096363254	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	130316		0.05651194	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	130922		0.040912036	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	131217		0.05305136	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	132017		0.092738576	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	134021		0.07224092	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	134324		0.06316466	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	134425		0.059572626	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	135629		0.1055668	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	135730		0.059017323	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	135932		0.074276015	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	136126		0.038163867	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	136227		0.046717737	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	136631		0.063822925	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	138332		0.09675216	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	140824		0.06381796	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	143325		0.11166468	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	144428		0.111702114	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	145834		0.08001101	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	146836		0.053274814	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	147636		0.080653414	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	148133		0.060983077	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	149337		0.050868247	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	149539		0.037535015	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	150625		0.07710299	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	151728		0.04965369	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153025		0.06998552	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153429		0.07744972	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153833		0.032209266	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153934		0.06151933	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154229		0.09354669	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154431		0.055530608	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154936		0.065114796	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	155635		0.048111968	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	156031		0.06786979	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	156435		0.13033561	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	158540		0.08327883	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	158843		0.0459398	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	159441		0.043206323	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	160830		0.061618265	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	164939		0.05724922	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	167238		0.05942861	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168139		0.06261049	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168240		0.040249776	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168745		0.04069444	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	169040		0.06391151	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	169545		0.04218843	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	171330		0.06645448	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	172332		0.04182094	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	172433		0.061796125	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	173435		0.08705556	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	173637		0.07605377	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	176542		0.07886432	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	178142		0.070666745	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	179346		0.0677907	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	180432		0.07091943	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	185442		0.051067665	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	188145		0.026472183	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	191336		0.066440195	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	191942		0.044355225	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	192035		0.020567931	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	192843		0.02825379	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	193845		0.055086754	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	194140		0.055831436	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	195849		0.035738755	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	198350		0.083929755	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	199655		0.02772416	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	144428		0.107756846	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	145834		0.04751343	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	146836		0.059164	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	147636		0.079050444	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	148133		0.072798766	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	149337		0.05379603	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	149539		0.03670601	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	150625		0.07549919	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	151728		0.04707626	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153025		0.08357165	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153429		0.07580547	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153833		0.064901605	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	153934		0.081547454	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154229		0.07460387	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154431		0.06184629	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	154936		0.05839202	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	155635		0.045703612	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	156031		0.100104384	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	156435		0.11453581	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	158540		0.06959772	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	158843		0.0583429	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	159441		0.04703567	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	160830		0.06377077	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	164939		0.07090702	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	167238		0.06228304	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168139		0.0542668	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168240		0.039344467	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	168745		0.04293792	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	169040		0.06425397	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	169545		0.037760414	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	171330		0.072075896	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	172332		0.047109492	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	172433		0.09396936	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	173435		0.1042874	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	173637		0.1670264	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	176542		0.10348323	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	178142		0.06841595	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	179346		0.07553303	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	180432		0.06527105	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	185442		0.043024387	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	188145		0.028595699	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	191336		0.09486791	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	191942		0.05441949	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	192035		0.029457169	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	192843		0.035718054	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	193845		0.055029113	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	194140		0.08963863	all	2	6fwhm	sm0	Tseries	20	80
